"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-08-29","3.58"," 1351","0.00",,,,"80","59","  270","  270","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-08-30","3.80"," 1303","0.00",,,,"74","57","  250","  170","12.1","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-08-31","4.47"," 1117","0.00",,,,"73","55","  230","  230","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-01","4.03"," 1335","0.00",,,,"71","59","  260","  270","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-02","4.25"," 1329","0.00",,,,"70","58","  260","  240","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-03","4.25"," 1518","0.00",,,,"71","57","  260","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-04","3.36"," 1343","0.00",,,,"72","56","  260","  250","10.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-05","4.25"," 1340","0.00",,,,"82","59","  240","  250","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-06","3.58"," 1216","0.00",,,,"88","58","  240","  260","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-07","3.58"," 1050","0.00",,,,"94","63","  270","  210","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-08","3.80"," 1341","0.00",,,,"85","61","  240","  220","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-09","4.03"," 1335","0.00",,,,"77","58","  220","  210","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-10","4.47"," 1418","0.02",,,,"73","62","  200","  190","17.0","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-11","3.80"," 1356","0.00",,,,"77","60","  220","  230","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-12","3.36"," 1357","0.00",,,,"79","55","  230","  230","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-13","3.80"," 1245","0.00",,,,"79","59","  230","  220","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-14","4.47"," 1206","0.00",,,,"74","63","  230","  220","14.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-15","3.36"," 1404","0.00",,,,"75","63","  260","  260","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-16","4.25"," 1302","0.00",,,,"71","63","  280","  270","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-17","4.03"," 1436","0.00",,,,"75","60","  270","  240","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-18","3.80"," 1303","0.00",,,,"77","55","  240","  220","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-19","3.80"," 2254","0.00",,,,"76","60","  240","  210","10.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-20","3.13"," 1207","0.00",,,,"74","62","  230","  270","13.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-21","3.80"," 1353","0.00",,,,"74","63","  210","  220","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-22","3.80"," 1339","0.00",,,,"78","63","  270","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-23","5.14"," 0810","0.00",,,,"76","64","  230","  340","16.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-24","4.03"," 0944","0.00",,,,"70","64","  220","  270","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-25","3.13"," 1356","0.02",,,,"70","60","  240","  230","10.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-26","3.58"," 1518","0.00",,,,"76","58","  220","  200","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-27","4.03"," 1241","0.00",,,,"82","57","  200","  220","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-28","4.03"," 1230","0.00",,,,"72","66","  240","  230","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-29","4.03"," 1451","0.00",,,,"75","64","  210","  200","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-09-30","4.70"," 1042","0.00",,,,"77","61","  260","  260","16.1","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-01","3.58",,"0.00","0.0","0",,"82","58","  260","  260","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-02","3.13",,"0.00","0.0","0",,"80","61","  240","  240","10.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-03","6.04",,"0.00","0.0","0",,"75","57","  260","  270","19.9","23.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-04","6.71",,"0.00","0.0","0",,"73","60","  270","  270","19.9","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-05","12.30",,"0.93","0.0","0",,"69","59","  260","  260","30.0","38.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-06","9.84",,"0.00","0.0","0",,"72","50","  270","  260","31.1","36.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-07","4.70",,"0.00","0.0","0",,"76","50","  260","  260","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-08","3.36",,"0.00","0.0","0",,"76","50","  260","  260","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-09","3.36",,"0.00","0.0","0",,"81","54","  260",,"12.1",
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-10","2.91",,"0.00","0.0","0",,"76","53","  260","  260","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-11","2.24",,"0.00","0.0","0",,"83","56","  200","  200","8.9","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-12","4.47",,"0.00","0.0","0",,"93","63","  220","   30","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-13","2.24",,"0.00","0.0","0",,"92","64","  230","  240","10.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-14","3.36",,"0.00","0.0","0",,"84","58","  240","  240","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-15","3.13",,"0.00","0.0","0",,"72","59","  210","  210","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-16","3.36",,"0.00","0.0","0",,"75","56","  260","  260","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-17","2.91",,"0.00","0.0","0",,"76","56","  210","  150","10.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-18","2.46",,"0.00","0.0",,,"68","60","  280","  230","8.9","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-19","3.13",,"0.00","0.0","0",,"69","56","  260","  210","12.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-20","2.01",,"0.00","0.0","0",,"66","57","  280","  280","8.1","10.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-21","3.36",,"0.00","0.0","0",,"70","59","  260","  260","10.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-22","3.13",,"0.01","0.0","0",,"75","52","  320","  310","10.1","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-23","3.13",,"0.00","0.0","0",,"68","57","  210","  220","10.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-24","2.24",,"0.00","0.0","0",,"67","60","  230","  240","10.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-25","3.58",,"0.00","0.0","0",,"68","61","  260","  210","8.9","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-26","2.68",,"0.00","0.0","0",,"72","50","  280","  270","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-27","5.82",,"0.00","0.0","0",,"84","45","   70","   70","21.9","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-28","2.91",,"0.00","0.0","0",,"79","45","  220","  220","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-29","3.80",,"0.00","0.0","0",,"76","47","  210","  210","10.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-30","3.80",,"0.00","0.0","0",,"82","47","  240","  240","8.9","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-10-31","2.68",,"0.00","0.0","0",,"75","48","  260","  260","10.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-01","4.03",,"0.00","0.0","0",,"76","53","   70","   70","29.1","40.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-02","26.84",,"0.00","0.0","0",,"83","66","   70","   70","45.0","59.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-03","5.82",,"0.00","0.0","0",,"69","51","   80","  200","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-04","7.83",,"0.00",,"0",,"64","46","  260","  260","21.0","23.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-05","5.82",,"0.00","0.0","0",,"66","40","  260",,"17.0",
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-06","7.38",,"0.28",,"0",,"64","46","  300","  300","21.9","25.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-07","5.37",,"0.00","0.0","0",,"67","42","  270","  230","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-08","3.13",,"0.00","0.0","0",,"68","40","   40","   50","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-09","13.65",,"0.00","0.0","0",,"79","45","   80","   70","25.9","33.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-10","13.65",,"0.00","0.0","0",,"77","62","   80","   70","23.0","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-11","6.04",,"0.31","0.0","0",,"71","54","   60","  220","19.9","31.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-12","10.74",,"0.32","0.0","0",,"68","54","   60","   60","23.9","30.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-13","3.58",,"0.00","0.0","0",,"72","51","  270","  360","10.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-14","3.80",,"0.00","0.0","0",,"65","47","  210","  200","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-15","2.46",,"0.00","0.0","0",,"66","51","  260","  260","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-16","2.46",,"0.00",,"0",,"66","47","  260","  260","10.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-17","3.13",,"0.00","0.0","0",,"72","47","  260","  230","8.9","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-18","5.59",,"0.00","0.0","0",,"63","52","  200","  210","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-19","4.25",,"0.02","0.0","0",,"66","53","  260","  270","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-20","5.82",,"0.87",,"0",,"57","47","  250","  250","18.1","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-21","3.36",,"0.00","0.0","0",,"63","44","  260","  280","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-22","2.01",,"0.00",,"0",,"68","43","  260","  260","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-23","3.13",,"0.00",,"0",,"67","44","  200","  200","21.9","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-24","5.14",,"0.00","0.0","0",,"66","53","   60","   70","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-25","3.80",,"0.00","0.0","0",,"71","45","  290","  290","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-26","8.95",,"0.00",,"0",,"85","45","   60","   80","28.0","36.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-27","6.71",,"0.00","0.0","0",,"86","55","   90","   80","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-28",," 0155","0.00",,,,,,"   30","   30","6.9","8.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-29",,,"0.00",,,,,,,,,
"USW00023136","CAMARILLO AIRPORT, CA US","2011-11-30",," 2042","0.00",,,,,,"   80","  290","17.0","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-01","6.49",,"0.00","0.0","0",,"69","40","   60","   60","23.9","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-02","4.03",,"0.00","0.0","0",,"67","40","  260","  280","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-03","12.75",,"0.00","0.0","0",,"65","37","   80","   60","31.1","38.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-04","5.59",,"0.00","0.0","0",,"63","35","   70","   60","16.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-05","18.79",,"0.00","0.0","0",,"66","38","   60","   60","38.9","51.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-06","8.50",,"0.00","0.0","0",,"66","40","   70","   60","23.0","35.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-07","5.37",,"0.00","0.0","0",,"72","36","   70","   80","18.1","23.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-08","2.91",,"0.00","0.0","0",,"64","36","  230","  230","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-09","2.91",,"0.00","0.0","0",,"66","36","  200","  200","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-10","3.80",,"0.00","0.0","0",,"66","41","  260","  250","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-11","3.13",,"0.00",,"0",,"59","39","   50","   60","10.1","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-12","8.95",,"0.24",,"0",,"54","49","   70","   80","18.1","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-13","7.83",,"0.00","0.0","0",,"61","46","  270","  290","21.0","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-14","3.58",,"0.00","0.0","0",,"62","39","  200","  210","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-15","4.70",,"0.00","0.0","0",,"59","40","   70","  360","18.1","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-16","11.41",,"0.00","0.0","0",,"71","44","   50","   50","28.0","36.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-17","10.29",,"0.01","0.0","0",,"69","51","   90","   80","25.9","36.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-18","3.36",,"0.00","0.0","0",,"62","41","  260","  260","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-19","3.80",,"0.00",,"0",,"60","41","   60","   60","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-20","4.47",,"0.00","0.0","0",,"68","39","  280","  280","21.0","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-21","3.58",,"0.00","0.0","0",,"61","37","  240","  200","10.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-22","15.66",,"0.00","0.0","0",,"65","37","   70","   70","38.0","49.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-23","5.37",,"0.00","0.0","0",,"73","33","   80","   70","17.0","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-24","8.72",,"0.00","0.0","0",,"77","40","   80","   80","25.9","33.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-25","3.80",,"0.00","0.0","0",,"77","39","  270","  270","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-26","1.79",,"0.00","0.0","0",,"68","35","  270",,"8.9",
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-27","2.24",,"0.00","0.0","0",,"67","36","  270","  130","8.9","10.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-28","2.46",,"0.00","0.0","0",,"71","38","  220","  220","8.9","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-29","2.24",,"0.00","0.0","0",,"69","41","  220","  220","8.9","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-30","2.46",,"0.00","0.0","0",,"67","41","  210","  210","10.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2011-12-31","2.46",,"0.00",,"0",,"66","39","  210","  200","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-01","6.26",,"0.00",,"0",,"85","44","   80",,"21.0",
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-02","3.13",,"0.00","0.0","0",,"72","41","  290","  270","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-03","3.36",,"0.00","0.0","0",,"75","45","  270","  270","8.9","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-04","2.91",,"0.00","0.0","0",,"90","49","  280","   50","15.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-05","3.13",,"0.00","0.0","0",,"80","48","  230","  230","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-06","3.13",,"0.00","0.0","0",,"67","42","  260","  260","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-07","4.92",,"0.00","0.0","0",,"69","40","   60","   60","25.1","33.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-08","13.87",,"0.00","0.0","0",,"76","47","   70","   70","38.0","46.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-09","7.61",,"0.00","0.0","0",,"80","43","   70","   70","29.1","36.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-10","2.91",,"0.00","0.0","0",,"68","40","  230","  220","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-11","2.68",,"0.00","0.0","0",,"66","41","  290","  190","8.9","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-12","11.41",,"0.00","0.0","0",,"78","49","   70","   70","25.9","31.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-13","14.09",,"0.00","0.0","0",,"79","50","   70","   50","28.0","35.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-14","3.36",,"0.00","0.0","0",,"69","42","  230","  210","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-15","4.03",,"0.00",,"0",,"66","42","  190","  190","16.1","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-16","4.47",,"0.00","0.0","0",,"59","44","  260","  260","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-17","3.36",,"0.00","0.0","0",,"59","40","  240","  240","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-18","2.91",,"0.00","0.0","0",,"63","36","  230","  230","8.9","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-19","3.58",,"0.00","0.0","0",,"64","36","  230","  230","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-20","6.71",,"0.07",,"0",,"62","45","  200","  210","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-21","11.63",,"0.84",,"0",,"64","47","  260","  260","31.1","38.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-22","3.80",,"0.00","0.0","0",,"61","42","  220","  200","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-23","4.92",,"0.69",,"0",,"57","46","   60","   50","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-24","5.37",,"0.00","0.0","0",,"69","44","  280","  280","16.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-25","4.47",,"0.00","0.0","0",,"82","46","   80","   80","19.9","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-26","2.91",,"0.00","0.0","0",,"78","47","  280","  270","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-27","17.00",,"0.00","0.0","0",,"77","47","   50","   60","38.0","48.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-28","24.16",,"0.00","0.0","0",,"77","63","   50","   60","44.1","55.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-29","8.72",,"0.00","0.0","0",,"80","46","   70","   80","25.1","31.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-30","2.46",,"0.00","0.0","0",,"67","40","  260","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-01-31","4.47",,"0.00","0.0","0",,"63","41","  280","  290","17.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-02-01","4.25",,"0.00","0.0","0",,"64","45","  220","  220","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-02-02","5.82",,"0.00","0.0","0",,"67","42","   70","   70","23.0","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-02-03","19.01",,"0.00","0.0","0",,"72","57","   60","   60","31.1","38.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-02-04","15.66",,"0.00","0.0","0",,"74","54","   60","   70","28.0","36.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-02-05","11.63",,"0.00","0.0","0",,"75","48","   60","   50","23.9","30.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-02-06","6.71",,"0.00","0.0","0",,"72","47","   70","   70","17.0","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-02-07","9.62",,"0.00","0.0","0",,"69","55","   90","   90","23.0","25.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-02-08","6.93",,"0.00","0.0","0",,"79","47","   70","  110","19.9","23.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-02-09","5.59",,"0.00","0.0","0",,"80","50","  270","  270","18.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-02-10","4.25",,"0.00","0.0","0",,"68","45","  260","  230","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-02-11","7.83",,"0.00","0.0","0",,"64","47","  260","  250","21.0","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-02-12","4.92",,"0.00","0.0","0",,"62","43","  220","  210","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-02-13","15.21",,"0.00","0.0","0",,"62","47","  280","  280","40.0","48.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-02-14","4.03",,"0.00","0.0","0",,"62","38","  230","  270","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-02-15","5.14",,"0.04",,"0",,"64","41","  280","  330","23.0","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-02-16","6.93",,"0.00","0.0","0",,"72","36","   50","   50","25.1","36.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-02-17","4.03",,"0.00","0.0","0",,"70","41","  270","  270","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-02-18","4.92",,"0.00","0.0","0",,"62","39","  230","  220","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2012-02-19","4.25",,"0.00","0.0","0",,"61","42","  240","  230","13.0","16.1"
