"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-10-05","5.14"," 1211"," 1248","0.00",,,"64","68","60","  200","  240","14.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-10-06","5.14"," 1704"," 1446","0.00",,,"64","71","57","  270","  260","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-10-07","5.37"," 1611"," 1618","0.00",,,"64","72","56","  260","  260","15.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-10-08","4.70"," 1145"," 1145","0.00",,,"61","70","52","  230","  230","15.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-10-09","4.47"," 1405"," 1433","0.00",,,"65","72","57","  250","  260","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-10-10","3.36"," 1156"," 1155","0.00",,,"59","69","49","  270","  270","15.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-10-11","4.47"," 1238"," 1229","0.00",,,"60","69","51","  240","  210","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-10-12","4.70"," 1050"," 1049","0.00",,,"63","75","51","  240","  240","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-10-13","3.58"," 1318"," 1320","0.01",,,"67","79","54","  240","  240","13.0","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-10-14","3.58"," 1611"," 1249","0.01",,,"64","77","50","  220","  220","13.0","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-10-15","3.36"," 1448"," 1447","0.00",,,"65","74","56","  260","  260","13.0","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-10-16","4.70"," 1604"," 1310","0.00",,,"65","73","56","  260","  280","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-10-17","4.47"," 1410"," 1344","0.00",,,"62","70","53","  260","  260","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-10-18","4.92"," 1357"," 1112","0.00",,,"60","71","49","  260","  270","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-10-19","4.47"," 1239"," 1238","0.00",,,"62","69","54","  270","  260","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-10-20","4.47"," 1517"," 1516","0.00",,,"64","70","57","  270","  260","15.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-10-21","3.80"," 1436"," 1421","0.00",,,"63","66","59","  270","  260","10.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-10-22","3.58"," 1509"," 1508","0.00",,,"60","66","53","  270","  280","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-10-23","3.58"," 1204"," 1226","0.00",,,"57","66","48","  230","  230","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-10-24","4.47"," 1402"," 1349","0.00",,,"64","69","58","  230","  230","10.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-10-25","4.03"," 1204"," 1308","0.00",,,"63","71","54","  270","  260","13.0","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-10-26","4.25"," 1511"," 1323","0.00",,,"60","68","51","  260","  250","8.9","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-10-27","5.37"," 1433"," 1433","0.00",,,"61","70","52","  270","  260","15.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-10-28","5.14"," 1446"," 1338","0.00",,,"61","71","50","  250","  220","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-10-29","3.80"," 1550"," 1549","0.00",,,"59","69","49","  260","  270","13.0","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-10-30","4.92"," 0745"," 0804","0.21",,,"59","63","54","   60","   70","13.0","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-10-31","4.25"," 1414"," 1317","0.00",,,"61","69","52","  220","  260","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-01","5.37"," 1313"," 1331","0.01",,,"60","69","50","  230","  230","15.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-02","3.36"," 2329"," 1358","0.00",,,"59","65","52","   70","  250","8.9","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-03","4.70"," 1253"," 1110","0.00",,,"61","68","54","  260","  220","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-04","3.13"," 1454"," 1454","0.00",,,"63","68","57","  220","  220","12.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-05","4.47"," 1320"," 1252","0.01",,,"62","69","54","  220","  220","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-06","3.80"," 1535"," 1418","0.00",,,"62","67","57","  270","  260","10.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-07","2.91"," 1252"," 1220","0.00",,,"60","68","51","  220","  210","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-08","4.03"," 1151"," 1151","0.00",,,"63","77","48","  220","  220","14.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-09","6.93"," 1238"," 1231","0.00",,,"68","82","54","  230","  220","17.9","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-10","3.80"," 1523"," 1522","0.04",,,"64","70","57","  200","  200","17.9","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-11","3.58"," 2336"," 1606","0.30",,,"63","67","58","   50","  230","8.9","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-12","8.28"," 1631"," 1631","0.96",,,"58","66","50","  270","  280","36.0","40.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-13","5.14"," 1545"," 1545","0.00",,,"57","66","48","  270","  260","15.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-14","4.03"," 1215"," 1215","0.00",,,"59","69","48","  230","  230","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-15","4.70"," 1410",,"0.00",,,"61","73","49","  300","    0","13.0","0.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-16","3.80"," 2219"," 1525","0.00",,,"60","71","48","  300","  260","12.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-17","3.36"," 1459"," 1413","0.01",,,"58","68","48","  200","  210","8.9","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-18","3.36"," 1313"," 1324","0.00",,,"58","69","46","  280","  290","16.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-19","4.70"," 2358"," 2359","0.01",,,"59","71","46","  280","  290","15.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-20","4.92"," 1548"," 0020","0.00",,,"61","72","50","  270","  310","15.0","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-21","4.70"," 1328"," 1327","0.00",,,"58","69","46","  250","  260","13.0","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-22","8.50"," 1621"," 1747","0.00",,,"60","70","49","  270","  270","25.1","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-23","5.59"," 1426",,"0.01",,,"57","67","47","  260","    0","13.0","0.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-24","9.17"," 1249"," 1236","1.04",,,"55","62","47","  190","  160","25.9","33.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-25","7.38"," 1419",,"0.00",,,"52","60","44","  280","    0","17.0","0.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-26","4.25"," 1352",,"0.00",,,"51","61","41","  280","    0","13.0","0.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-27","11.18"," 1009",,"0.00",,,"52","62","41","   70","    0","28.0","0.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-28","6.04"," 1009"," 1013","0.00",,,"52","62","41","   80","   90","12.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-29","7.83"," 1249"," 1114","0.31",,,"53","57","49","   60","   50","21.0","23.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-11-30","4.03"," 2310"," 2308","0.01",,,"53","61","45","   60","   60","10.1","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-01","2.46"," 1447"," 1446","0.00",,,"51","61","41","  220","  230","8.9","10.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-02","4.70"," 2343"," 2010","0.09",,,"54","60","47","   50","   60","10.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-03","5.82"," 1506"," 1506","0.01",,,"52","60","43","  260","  260","17.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-04","4.25"," 1538"," 1553","0.00",,,"50","61","38","  280","  270","14.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-05","3.80"," 1542"," 1541","0.00",,,"49","60","37","  280","  270","12.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-06","5.14"," 1417"," 1350","0.00",,,"58","73","42","  270","  260","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-07","20.13"," 1404"," 1151","0.00",,,"64","78","50","   80","   90","36.0","44.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-08","16.11"," 0938"," 0645","0.00",,,"64","78","49","   70","   90","29.1","36.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-09","10.07"," 1406"," 1405","0.00",,,"51","63","38","  280","  280","38.0","45.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-10","6.04"," 1312"," 1311","0.00",,,"48","61","35","  280","  280","25.9","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-11","5.82"," 1516"," 1518","0.00",,,"50","62","37","  260","  260","17.9","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-12","5.59"," 1317"," 1316","0.00",,,"50","65","35","  280","  280","17.9","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-13","2.91"," 1336"," 1424","0.00",,,"50","62","37","  220","  210","13.0","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-14","8.05"," 1413"," 1502","0.09",,,"48","55","40","  280","  280","31.1","36.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-15","7.61"," 1145"," 1134","0.00",,,"48","61","35","   70","   60","23.0","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-16","6.04"," 0057"," 0108","0.00",,,"50","64","36","   60","   50","19.9","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-17","2.68"," 2341"," 2359","0.00",,,"51","64","37","   70","   60","8.9","8.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-18","4.70"," 1438"," 1438","0.00",,,"51","64","38","  270","  270","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-19","5.59"," 1720"," 1719","0.00",,,"52","64","39","  260","  260","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-20","6.71"," 2258"," 2257","0.09",,,"53","60","45","  260","  260","23.9","30.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-21","5.37"," 1444"," 1443","0.12",,,"52","58","46","  270","  270","16.1","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-22","3.80"," 1406"," 1410","0.00",,,"49","59","39","  230","  230","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-23","5.14"," 1418"," 2307","0.00",,,"55","63","47","  280","   70","13.0","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-24","12.53"," 0929"," 0928","0.00",,,"56","68","43","   80","   80","30.0","36.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-25","3.80"," 1525"," 1049","0.00",,,"56","71","40","  270","   60","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-26","4.25"," 1919"," 1915","0.00",,,"53","67","38","  280","  280","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-27","3.80"," 1322"," 1317","0.00",,,"56","65","47","  240","  230","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-28","4.70"," 1028"," 1325","0.00",,,"54","63","44","  320","  270","12.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-29","8.28"," 0145"," 1051","0.59",,,"55","57","52","   60","   80","14.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-30","5.14"," 0153"," 0005","0.14",,,"58","63","53","   70","   60","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2001-12-31","2.01"," 1539"," 1538","0.01",,,"57","60","53","  240","  240","10.1","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-01","3.13"," 1425"," 1424","0.00",,,"57","63","51","  260","  260","12.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-02","3.36"," 1352"," 1337","0.12",,,"56","59","52","  230","  230","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-03","3.58"," 2048"," 2047","0.00",,,"55","61","49","   30","   30","10.1","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-04","4.70"," 1138"," 1138","0.00",,,"52","62","41","  220","  220","14.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-05","2.68"," 1353"," 1426","0.01",,,"55","68","41","  260","  260","10.1","10.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-06","3.58"," 1413"," 1422","0.00",,,"58","69","46","  280","  280","13.0","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-07","2.91"," 1259"," 1324","0.00",,,"57","71","43","  280","  280","14.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-08","2.46"," 1227"," 1226","0.00",,,"55","68","42","  280","  280","12.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-09","5.37"," 1305"," 1305","0.00",,,"55","62","47","  270","  260","15.0","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-10","7.16"," 1039"," 1041","0.01",,,"60","78","41","   70","   70","28.0","32.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-11","7.38"," 0449"," 0447","0.00",,,"62","78","45","   80","   90","21.9","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-12","3.80"," 2221"," 1417","0.00",,,"56","70","41","   60","  260","8.9","10.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-13","3.80"," 1340"," 1339","0.00",,,"52","66","38","  220","  220","8.9","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-14","4.03"," 1548"," 1449","0.00",,,"50","62","37","  220","  240","12.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-15","4.03"," 1348"," 1314","0.00",,,"55","62","48","  200","  200","10.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-16","5.14"," 1631"," 1640","0.00",,,"52","63","41","  270","  270","16.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-17","5.59"," 1612"," 1611","0.00",,,"47","60","34","  260","  260","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-18","4.70"," 1507"," 1507","0.00",,,"51","66","35","  290","  290","17.0","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-19","7.16"," 1610"," 1609","0.00",,,"51","62","39","  240","  240","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-20","9.62"," 0550"," 0605","0.00",,,"51","65","37","   70","   60","21.9","23.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-21","4.70"," 1448"," 1447","0.00",,,"50","64","35","  240","  240","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-22","5.37"," 1808"," 1800","0.00",,,"48","59","36","   90","   90","16.1","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-23","8.50"," 1144"," 1122","0.00",,,"47","62","32","   70","   60","25.9","31.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-24","13.20"," 1114"," 1113","0.00",,,"54","70","38","   80","   80","29.1","34.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-25","3.80"," 1302"," 1300","0.00",,,"52","68","36","  280","  280","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-26","3.80"," 1619"," 1343","0.00",,,"48","60","36","  280","  220","12.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-27","7.16"," 1449"," 1451","0.81",,,"49","54","43","  210","  210","17.9","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-28","6.71"," 1428"," 1307","0.00",,,"45","54","36","  270","  280","19.9","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-29","4.92"," 1852"," 1407","0.00",,,"42","51","32","   70","  270","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-30","5.82"," 1507"," 1600","0.00",,,"44","57","31","  280","  280","15.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-01-31","6.49"," 1257"," 1258","0.00",,,"46","60","31","  200","  200","16.1","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-02-01","6.71"," 1247"," 1023","0.00",,,"48","62","33","  270","   70","16.1","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-02-02","6.71"," 0953"," 1000","0.00",,,"52","68","35","   70","   80","17.9","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-02-03","4.25"," 2354"," 1531","0.00",,,"50","65","34","   50","  260","13.0","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-02-04","9.84"," 1352"," 1323","0.00",,,"58","77","38","   80","   70","25.1","30.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-02-05","4.92"," 0037"," 1216","0.00",,,"53","69","36","   50","  220","15.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-02-06","4.70"," 1451"," 1451","0.00",,,"48","63","33","  260","  260","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-02-07","4.92"," 1241"," 1232","0.00",,,"49","62","36","  260","  260","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-02-08","4.70"," 0823"," 1608","0.00",,,"53","64","42","   60","  260","14.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-02-09","28.41"," 1036"," 0953","0.00",,,"60","73","46","   70","   70","46.1","57.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-02-10","25.72"," 0901"," 0516","0.00",,,"68","75","60","   70","   60","42.9","53.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-02-11","10.51"," 1535"," 1019","0.00",,,"62","78","45","  280","   70","23.9","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-02-12","5.37"," 1239"," 1238","0.00",,,"57","72","42","  240","  250","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-02-13","4.70"," 1314"," 1248","0.00",,,"54","67","40","  250","  280","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-02-14","4.92"," 1259"," 1259","0.00",,,"53","63","42","  230","  220","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-02-15","4.70"," 1426"," 1415","0.00",,,"53","63","43","  270","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-02-16","5.82"," 1327"," 1325","0.00",,,"53","60","45","  230","  240","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-02-17","9.40"," 1626"," 1431","0.28",,,"50","58","41","  280","  280","23.0","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-02-18","6.26"," 1505"," 1505","0.00",,,"48","60","36","  260","  260","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-02-19","4.47"," 1502"," 1458","0.00",,,"51","61","40","  240","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-02-20","3.80"," 1238"," 1238","0.00",,,"54","66","42","  240","  260","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-02-21","8.50"," 0928"," 0851","0.00",,,"65","88","42","   90","   70","23.0","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-02-22","9.40"," 1016"," 1042","0.00",,,"71","90","52","   70","   90","21.0","23.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-02-23","5.37"," 1417"," 1352","0.00",,,"55","66","44","  230","  210","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-02-24","4.03"," 1259"," 1259","0.00",,,"53","65","41","  240","  250","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-02-25","4.03"," 1349"," 1333","0.00",,,"56","69","42","  250","  240","15.0","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-02-26","7.16"," 1049"," 1048","0.00",,,"64","87","41","   80","   70","23.0","25.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-02-27","4.70"," 1203"," 1202","0.00",,,"62","76","48","  220","  220","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-02-28","5.37"," 1516"," 1452","0.00",,,"55","63","46","  220","  230","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-03-01","9.84"," 1036"," 1056","0.00",,,"58","71","44","   70","   60","34.9","38.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-03-02","15.43"," 1106"," 1014","0.00",,,"55","71","38","   60","   60","38.0","46.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-03-03","9.84"," 1136"," 1108","0.00",,,"57","75","38","   70","   70","29.1","34.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-03-04","7.61"," 1548"," 1552","0.00",,,"56","75","37","  270","  290","23.9","25.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-03-05","5.82"," 1605"," 1604","0.00",,,"53","67","39","  270","  260","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-03-06","5.82"," 1105"," 1053","0.10",,,"55","65","44","  220","  240","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-03-07","9.40"," 2227"," 2226","0.00",,,"57","64","50","  270","  270","25.1","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-03-08","6.71"," 0043"," 0043","0.00",,,"54","65","42","  270","  280","19.9","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-03-09","4.47"," 1707"," 1703","0.00",,,"53","67","39","  280","  280","15.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2002-03-10","5.59"," 1618"," 1311","0.00",,,"55","69","41","  260","  240","15.0","17.0"
